dataset,file_a,file_b,highly_suspicious,phash_hamming
F_new,4_141.jpg,4_612.jpg,0,8
F_new,4_363.jpg,4_616.jpg,0,8
F_new,4_601.jpg,4_622.jpg,0,6
F_new,4_355.jpg,4_624.jpg,0,8
F_new,4_1100.jpg,4_625.jpg,0,8
F_new,4_601.jpg,4_643.jpg,0,8
F_new,4_1352.jpg,4_646.jpg,0,8
F_new,4_537.jpg,4_662.jpg,0,8
F_new,4_433.jpg,4_662.jpg,1,2
F_new,4_337.jpg,4_662.jpg,0,8
F_new,4_296.jpg,4_664.jpg,0,8
F_new,4_568.jpg,4_666.jpg,0,8
F_new,4_165.jpg,4_666.jpg,0,8
F_new,4_1257.jpg,4_683.jpg,0,8
F_new,0_532.jpg,4_701.jpg,0,8
F_new,4_595.jpg,4_705.jpg,0,8
F_new,4_1380.jpg,4_71.jpg,0,6
F_new,4_1234.jpg,4_712.jpg,0,8
F_new,4_1141.jpg,4_712.jpg,0,8
F_new,4_1181.jpg,4_712.jpg,0,8
F_new,4_595.jpg,4_720.jpg,0,8
F_new,4_1336.jpg,4_721.jpg,1,2
F_new,4_1109.jpg,4_721.jpg,0,8
F_new,4_75.jpg,4_753.jpg,0,8
F_new,4_546.jpg,4_753.jpg,0,6
F_new,4_183.jpg,4_770.jpg,0,8
F_new,4_561.jpg,4_770.jpg,0,8
F_new,4_180.jpg,4_785.jpg,0,8
F_new,4_1120.jpg,4_785.jpg,0,8
F_new,4_44.jpg,4_788.jpg,0,8
F_new,4_319.jpg,4_795.jpg,0,8
F_new,4_226.jpg,4_799.jpg,0,8
F_new,4_174.jpg,4_803.jpg,0,8
F_new,4_38.jpg,4_81.jpg,0,8
F_new,4_331.jpg,4_812.jpg,0,8
F_new,4_111.jpg,4_82.jpg,0,8
F_new,4_1307.jpg,4_834.jpg,0,8
F_new,4_71.jpg,4_846.jpg,0,8
F_new,4_635.jpg,4_850.jpg,0,6
F_new,4_610.jpg,4_86.jpg,0,8
F_new,4_1183.jpg,4_860.jpg,0,8
F_new,4_571.jpg,4_874.jpg,0,8
F_new,4_544.jpg,4_875.jpg,0,8
F_new,4_1372.jpg,4_875.jpg,0,8
F_new,4_327.jpg,4_878.jpg,0,8
F_new,4_726.jpg,4_888.jpg,0,8
F_new,4_566.jpg,4_892.jpg,0,8
F_new,4_1231.jpg,4_896.jpg,0,8
F_new,4_371.jpg,4_90.jpg,0,8
F_new,4_1240.jpg,4_902.jpg,0,8
F_new,4_223.jpg,4_902.jpg,0,8
F_new,4_43.jpg,4_904.jpg,0,8
F_new,4_1172.jpg,4_907.jpg,0,8
F_new,4_690.jpg,4_91.jpg,0,6
F_new,4_244.jpg,4_91.jpg,0,8
F_new,4_363.jpg,4_910.jpg,0,8
F_new,4_544.jpg,4_911.jpg,0,8
F_new,4_1372.jpg,4_911.jpg,0,8
F_new,4_339.jpg,4_911.jpg,0,8
F_new,4_537.jpg,4_911.jpg,1,4
F_new,4_375.jpg,4_911.jpg,0,8
F_new,4_183.jpg,4_911.jpg,0,8
F_new,4_405.jpg,4_911.jpg,0,6
F_new,4_799.jpg,4_919.jpg,0,8
F_new,4_650.jpg,4_922.jpg,0,6
F_new,4_81.jpg,4_922.jpg,0,8
F_new,4_279.jpg,4_922.jpg,0,8
F_new,4_476.jpg,4_928.jpg,0,8
F_new,4_1303.jpg,4_929.jpg,0,8
F_new,4_713.jpg,4_93.jpg,0,8
F_new,4_846.jpg,4_939.jpg,0,8
F_new,4_295.jpg,4_96.jpg,0,8
F_new,4_1029.jpg,4_960.jpg,0,8
F_new,4_944.jpg,4_961.jpg,0,8
F_new,4_571.jpg,4_963.jpg,0,6
F_new,4_124.jpg,4_963.jpg,0,8
F_new,4_319.jpg,4_966.jpg,0,8
F_new,4_566.jpg,4_98.jpg,0,8
F_new,4_183.jpg,4_987.jpg,0,6
F_new,4_507.jpg,4_994.jpg,0,6
F_new,4_69.jpg,5_198.jpg,0,8
F_new,4_641.jpg,5_251.jpg,0,8
F_new,5_112.jpg,5_302.jpg,0,8
F_new,4_69.jpg,5_345.jpg,0,8
F_new,4_620.jpg,5_458.jpg,0,8
F_new,1_620.jpg,5_460.jpg,0,8
F_new,4_80.jpg,5_511.jpg,0,6
F_new,5_325.jpg,5_538.jpg,0,8
F_new,4_152.jpg,5_591.jpg,0,6
F_new,5_371.jpg,5_642.jpg,0,8
F_new,4_1153.jpg,5_665.jpg,0,8
F_new,5_0.jpg,5_674.jpg,0,6
F_new,5_367.jpg,5_718.jpg,0,8
F_new,5_105.jpg,5_785.jpg,0,8
F_new,4_570.jpg,5_806.jpg,0,8
F_new,5_490.jpg,5_811.jpg,0,8
F_new,4_433.jpg,5_822.jpg,0,8
F_new,4_130.jpg,5_822.jpg,0,8
F_new,5_1050.jpg,5_853.jpg,0,8
F_new,4_152.jpg,5_860.jpg,0,8
F_new,5_431.jpg,5_862.jpg,0,8
F_new,4_584.jpg,5_870.jpg,0,8
F_new,5_1026.jpg,5_877.jpg,0,8
F_new,5_864.jpg,5_88.jpg,0,8
F_new,5_220.jpg,5_887.jpg,0,8
F_new,5_227.jpg,5_887.jpg,0,8
F_new,5_1013.jpg,5_91.jpg,0,8
F_new,4_664.jpg,5_917.jpg,0,8
F_new,5_591.jpg,5_919.jpg,0,8
F_new,4_1148.jpg,5_919.jpg,0,8
F_new,5_870.jpg,5_935.jpg,0,8
F_new,4_852.jpg,5_935.jpg,0,8
F_new,5_774.jpg,5_937.jpg,0,8
F_new,5_563.jpg,5_951.jpg,0,8
F_new,5_202.jpg,5_958.jpg,0,8
F_new,5_206.jpg,5_959.jpg,0,8
F_new,4_877.jpg,5_959.jpg,0,8
