dataset,duplicate_group_id,kept_file,kept_pixels,removed_file,removed_pixels,sha256
G_new,145,3_682.jpg,860013,3_683.jpg,860013,9ba384e5b6e247c317fe5c9edaa10cbd794603ab0a520d0ee85937208ec09b32
G_new,145,3_682.jpg,860013,3_684.jpg,860013,9ba384e5b6e247c317fe5c9edaa10cbd794603ab0a520d0ee85937208ec09b32
G_new,146,3_685.jpg,809381,3_686.jpg,809381,9e3cfd18b9c483d831cb08352b8596facdfa4a3ff20314166591bb70dbc11be9
G_new,146,3_685.jpg,809381,3_687.jpg,809381,9e3cfd18b9c483d831cb08352b8596facdfa4a3ff20314166591bb70dbc11be9
G_new,147,3_671.jpg,407008,3_672.jpg,407008,9e64bd0f2d29c3083826179291f97c06b7e5f1b108385f740f27d186a4db7500
G_new,147,3_671.jpg,407008,3_673.jpg,407008,9e64bd0f2d29c3083826179291f97c06b7e5f1b108385f740f27d186a4db7500
G_new,148,3_570.jpg,1308120,3_571.jpg,1308120,9f31712d90983102c17f17760c9dcae6d87ae9ab02ec8cf52cab1fb53e33ce88
G_new,149,3_185.jpg,249841,3_186.jpg,249841,9f5186b9fb8598f0ad1d574bbcf4597539b5c4347b0c87ced79ef6039e8c6af6
G_new,149,3_185.jpg,249841,3_187.jpg,249841,9f5186b9fb8598f0ad1d574bbcf4597539b5c4347b0c87ced79ef6039e8c6af6
G_new,149,3_185.jpg,249841,3_188.jpg,249841,9f5186b9fb8598f0ad1d574bbcf4597539b5c4347b0c87ced79ef6039e8c6af6
G_new,149,3_185.jpg,249841,3_189.jpg,249841,9f5186b9fb8598f0ad1d574bbcf4597539b5c4347b0c87ced79ef6039e8c6af6
G_new,150,3_535.jpg,456885,3_536.jpg,456885,9f57465c262f22db39ba2c0752c52ab830cafdb6b8e985c97c02fa86d80de98a
G_new,151,3_618.jpg,1015008,3_619.jpg,1015008,9f63fe5d79ddad007fc51ea4c45cf87b3bd4f279624e315d93361a49b2b0b73d
G_new,152,0_676.jpg,1918800,0_677.jpg,1918800,a0e7149d411a52bd5409b2373ddcdeb99bfaeb3f0bc981f9d08f0073f94525fd
G_new,153,0_812.jpg,1918800,0_813.jpg,1918800,a1aed8b4abbbd38ae8722520aeef386be3eb640cf5a0b527bda3c8ef905ff504
G_new,153,0_812.jpg,1918800,0_814.jpg,1918800,a1aed8b4abbbd38ae8722520aeef386be3eb640cf5a0b527bda3c8ef905ff504
G_new,154,3_887.jpg,963900,3_888.jpg,963900,a33de6059164aa79f80268860e3a9c1cc7902dd6c08aaae29b39a18c04f2d6a7
G_new,154,3_887.jpg,963900,3_889.jpg,963900,a33de6059164aa79f80268860e3a9c1cc7902dd6c08aaae29b39a18c04f2d6a7
G_new,155,0_712.jpg,1918800,0_713.jpg,1918800,a34025cdfaa228abfdc4d47e3df3860165979d4a8303794b0d53282d7cb62c28
G_new,155,0_712.jpg,1918800,0_714.jpg,1918800,a34025cdfaa228abfdc4d47e3df3860165979d4a8303794b0d53282d7cb62c28
G_new,156,0_926.jpg,1918800,0_927.jpg,1918800,a44a0ca5880f8da50e12538f2789e54ae60b122026f6744ebb17b85c268131a7
G_new,156,0_926.jpg,1918800,0_928.jpg,1918800,a44a0ca5880f8da50e12538f2789e54ae60b122026f6744ebb17b85c268131a7
G_new,157,0_863.jpg,1918800,0_864.jpg,1918800,a605022b826bec657ac5be239ee9a4231a2534adf1f0e5e016e0fd0513d185cb
G_new,158,3_848.jpg,941640,3_849.jpg,941640,a89012902dca4860a546ed983859e899f858676d63be88b320fdb9707811dcd0
G_new,158,3_848.jpg,941640,3_850.jpg,941640,a89012902dca4860a546ed983859e899f858676d63be88b320fdb9707811dcd0
G_new,159,0_770.jpg,1918800,0_771.jpg,1918800,a8d47acdb8f32a0b1b622a984a7fa92bf76e123f601c0a2fff9ade877ad62b52
G_new,160,0_734.jpg,1918800,0_735.jpg,1918800,a96b2903031d94cf38c49e912c404be33d1c6b2bcf7633d38711778a6e5e8620
G_new,160,0_734.jpg,1918800,0_736.jpg,1918800,a96b2903031d94cf38c49e912c404be33d1c6b2bcf7633d38711778a6e5e8620
G_new,161,0_718.jpg,1918800,0_719.jpg,1918800,aab8994f87eb2afa93c8b571f3a7afecd890dfd27dc9abecc2b6ae45b9202a38
G_new,161,0_718.jpg,1918800,0_720.jpg,1918800,aab8994f87eb2afa93c8b571f3a7afecd890dfd27dc9abecc2b6ae45b9202a38
G_new,162,0_740.jpg,1918800,0_741.jpg,1918800,aaf5aa14caf63a5acbd7b76c28c4aeb300bb4b95194f6cb453d717964f5d1461
G_new,162,0_740.jpg,1918800,0_742.jpg,1918800,aaf5aa14caf63a5acbd7b76c28c4aeb300bb4b95194f6cb453d717964f5d1461
G_new,163,3_580.jpg,749250,3_581.jpg,749250,ab147b74c8b7fd7221720d18ef27d561818db96ee9d6c9bfbfed32634413b4d8
G_new,164,3_740.jpg,1503792,3_741.jpg,1503792,ab45701b823fbff087e8ee1330a773258f288d7af6f42850334ddd2432080513
G_new,164,3_740.jpg,1503792,3_742.jpg,1503792,ab45701b823fbff087e8ee1330a773258f288d7af6f42850334ddd2432080513
G_new,165,3_702.jpg,385746,3_703.jpg,385746,ab7e31ae7ad3c88c3c7d3343a6fe9cc0b6f58cabad56d30ee28d71a03cb7cb9c
G_new,165,3_702.jpg,385746,3_704.jpg,385746,ab7e31ae7ad3c88c3c7d3343a6fe9cc0b6f58cabad56d30ee28d71a03cb7cb9c
G_new,166,0_743.jpg,1918800,0_744.jpg,1918800,ab8839afe09d2710d38730fc444754b48d28d38809f5102b63c1d87219736ccf
G_new,166,0_743.jpg,1918800,0_745.jpg,1918800,ab8839afe09d2710d38730fc444754b48d28d38809f5102b63c1d87219736ccf
G_new,167,3_203.jpg,863765,3_344.jpg,863765,abdc0a73dc8b701b7e22fb4b243c53113d95ad58d418879c13261cdbe74cbdac
G_new,168,0_679.jpg,1918800,0_680.jpg,1918800,ac1b60ee554f5722cf8ae0a19f9c5f65e611b4e6bc0a9d71f0664a2b9e08b00b
G_new,169,0_688.jpg,1918800,0_689.jpg,1918800,adf7de9d0ab8bb7ffaeb3b4a2098fc8cfedcd49b5ce4482b40d4cf068a2394c0
G_new,169,0_688.jpg,1918800,0_690.jpg,1918800,adf7de9d0ab8bb7ffaeb3b4a2098fc8cfedcd49b5ce4482b40d4cf068a2394c0
G_new,170,0_908.jpg,1918800,0_909.jpg,1918800,aeb4aff9257470b7c0d543b333ff013e9d23e0f2099eabb97f7fcf293caffdec
G_new,170,0_908.jpg,1918800,0_910.jpg,1918800,aeb4aff9257470b7c0d543b333ff013e9d23e0f2099eabb97f7fcf293caffdec
G_new,171,3_215.jpg,912181,3_322.jpg,912181,b1e15948404a18694c802e3d721c28e748ef3c2a6bb9ff61ee718607c780b326
G_new,172,3_211.jpg,1850638,3_327.jpg,1850638,b200cb1240e5002813b5e6b3fb15f995e7c14143b3b631c1ad13ed65110dfc09
G_new,173,3_785.jpg,1577600,3_786.jpg,1577600,b36ed66bf49a44fef463ddd6d161417122a8822cf00cd1aa2cdf0bf36beec13b
G_new,173,3_785.jpg,1577600,3_787.jpg,1577600,b36ed66bf49a44fef463ddd6d161417122a8822cf00cd1aa2cdf0bf36beec13b
G_new,174,0_917.jpg,1918800,0_918.jpg,1918800,b41e68e5a5178017214fab700984fd0a8cce6a2b68acac1954faa43c745d3dcb
G_new,174,0_917.jpg,1918800,0_919.jpg,1918800,b41e68e5a5178017214fab700984fd0a8cce6a2b68acac1954faa43c745d3dcb
G_new,175,0_667.jpg,1918800,0_668.jpg,1918800,b4af36023a13e9d60cb49bcbd5a153b60c67b0fc928fbf4796953f4a635322c5
G_new,175,0_667.jpg,1918800,0_669.jpg,1918800,b4af36023a13e9d60cb49bcbd5a153b60c67b0fc928fbf4796953f4a635322c5
G_new,176,3_556.jpg,1807692,3_557.jpg,1807692,b6fd6ae42e81a9ab0479f9cd24aba41581b9767c7b05e01c132c322ff3801dce
G_new,177,3_893.jpg,1188496,3_894.jpg,1188496,b73f02d8c66541d519fc652d47abfb175ec9961ff2c79a21265b17e5bd00a044
G_new,177,3_893.jpg,1188496,3_895.jpg,1188496,b73f02d8c66541d519fc652d47abfb175ec9961ff2c79a21265b17e5bd00a044
G_new,178,3_897.jpg,652167,3_898.jpg,652167,b769f45606059b4bf0547dd047b44cb42b8ea707117f46e895e178c6b432de1a
G_new,178,3_897.jpg,652167,3_899.jpg,652167,b769f45606059b4bf0547dd047b44cb42b8ea707117f46e895e178c6b432de1a
G_new,179,3_209.jpg,963050,3_331.jpg,963050,b79dedb9a5f7094eadcc28f47dd7cf92407d98c6317fd822e00a11bd3a6bb5c0
G_new,180,0_872.jpg,1918800,0_873.jpg,1918800,b8c051ffd9a53a4f25a096a0fa4e2efd258266541749bacad0538f63eb483280
G_new,180,0_872.jpg,1918800,0_874.jpg,1918800,b8c051ffd9a53a4f25a096a0fa4e2efd258266541749bacad0538f63eb483280
G_new,181,0_664.jpg,1918800,0_665.jpg,1918800,b9ca16957db911aaea6a68d468b8f8c7cb81e014b27d1f2183620f23bb4887a0
G_new,182,0_764.jpg,1918800,0_765.jpg,1918800,be91481bf202e16c58314c6661dd69cd65a6dffc37ce67502a9e9e2db2b93f8f
G_new,182,0_764.jpg,1918800,0_766.jpg,1918800,be91481bf202e16c58314c6661dd69cd65a6dffc37ce67502a9e9e2db2b93f8f
G_new,183,3_674.jpg,524172,3_675.jpg,524172,befc56c83e4044753ece07dc9c608375f00b60e4ed57c0b9bcb19833981c38e2
G_new,183,3_674.jpg,524172,3_677.jpg,524172,befc56c83e4044753ece07dc9c608375f00b60e4ed57c0b9bcb19833981c38e2
G_new,184,3_813.jpg,818496,3_814.jpg,818496,c1b9b3896a27cad53e562c4dff8491bc561a58bd787b91d438ed95cdd2d26f86
G_new,184,3_813.jpg,818496,3_815.jpg,818496,c1b9b3896a27cad53e562c4dff8491bc561a58bd787b91d438ed95cdd2d26f86
G_new,185,0_905.jpg,1918800,0_906.jpg,1918800,c3101e107bf0bcf72a08ca7495cb09165f7fdf9ed61971cd5d71c1df6d23aafd
G_new,186,3_584.jpg,612234,3_585.jpg,612234,c4e57e63113bc74442783b3e5be32a7b1c597dc9365918afbd1e19c7a948ee71
G_new,187,3_890.jpg,965885,3_891.jpg,965885,c57520b386441d966d9bf8fbe5a93e59ed14f10ed123be661e6395672ff77536
G_new,187,3_890.jpg,965885,3_892.jpg,965885,c57520b386441d966d9bf8fbe5a93e59ed14f10ed123be661e6395672ff77536
G_new,188,3_777.jpg,995328,3_778.jpg,995328,c6680df3a92fc5dd9617c3ace67796fd1d1bfded308e96984681f4e3eb4db63a
G_new,188,3_777.jpg,995328,3_779.jpg,995328,c6680df3a92fc5dd9617c3ace67796fd1d1bfded308e96984681f4e3eb4db63a
G_new,189,0_788.jpg,1918800,0_789.jpg,1918800,c6e8346a2400e23e5e1521a64ae9370a08125b64bac01502e7926f48d7fa5f72
G_new,189,0_788.jpg,1918800,0_790.jpg,1918800,c6e8346a2400e23e5e1521a64ae9370a08125b64bac01502e7926f48d7fa5f72
