dataset,dataset_code,seed,method,umap_dim,n_clusters,acc_kept,coverage,rejection_rate,conservative_accuracy,ari_all,ari_kept,nmi_all,nmi_kept,ami_all,ami_kept,homogeneity,homogeneity_all,homogeneity_kept,completeness,completeness_all,completeness_kept,v_measure,v_measure_all,v_measure_kept,n_samples,n_kept,n_rejected,reduction,subset
MCLD-11,M_new,11,birch,100,60,0.9039653035935564,1.0,0.0,0.9039653035935564,0.2863943628497655,0.2863943628497655,0.6676059246771235,0.6676059246771235,0.6606140931796999,0.6606140931796999,0.904147219435372,0.904147219435372,0.904147219435372,0.5291664051707495,0.5291664051707495,0.5291664051707495,0.6676059246771235,0.6676059246771235,0.6676059246771235,4842,4842,0,umap,exact_dedup_clean
MCLD-11,M_new,11,agg,100,60,0.8870301528294093,1.0,0.0,0.8870301528294093,0.2616715024546322,0.2616715024546322,0.6596397364130262,0.6596397364130262,0.6525033204056743,0.6525033204056743,0.8960161574960168,0.8960161574960168,0.8960161574960168,0.5219460751801877,0.5219460751801877,0.5219460751801877,0.6596397364130262,0.6596397364130262,0.6596397364130262,4842,4842,0,umap,exact_dedup_clean
MCLD-11,M_new,11,kmeans_distance_reject,100,60,0.9039660056657224,0.7290375877736472,0.2709624122263528,0.6590251961999174,0.2694385913078157,0.2680165313247721,0.6612739022288778,0.6695689376194784,0.6541799036189822,0.6600917591755848,0.9073977002204646,0.8986535946331591,0.9073977002204646,0.5305198001084771,0.5230974972791377,0.5305198001084771,0.6695689376194783,0.6612739022288778,0.6695689376194783,4842,3530,1312,umap,exact_dedup_clean
MCLD-11,M_new,22,all3,100,60,0.9049226441631504,0.7342007434944238,0.26579925650557623,0.664394878149525,0.2401757549837789,0.30834824800829835,0.6536654288445871,0.6869419025007165,0.6464742519773994,0.6790009203749999,0.906828790934626,0.8936691566760476,0.906828790934626,0.5528801154486291,0.5152814718661998,0.5528801154486291,0.6869419025007165,0.653665428844587,0.6869419025007165,4842,3555,1287,umap,exact_dedup_clean
MCLD-11,M_new,22,any2,100,60,0.8935497470489039,0.979760429574556,0.020239570425444036,0.8754646840148699,0.2401757549837789,0.24473704546125225,0.6536654288445871,0.6561758309847443,0.6464742519773994,0.6488829876831158,0.8951950033773843,0.8936691566760476,0.8951950033773843,0.5178963001725432,0.5152814718661998,0.5178963001725432,0.6561758309847444,0.653665428844587,0.6561758309847444,4842,4744,98,umap,exact_dedup_clean
MCLD-11,M_new,22,kmeans,100,60,0.8909541511771994,1.0,0.0,0.8909541511771994,0.2401757549837789,0.2401757549837789,0.6536654288445871,0.6536654288445871,0.6464742519773994,0.6464742519773994,0.8936691566760476,0.8936691566760476,0.8936691566760476,0.5152814718661998,0.5152814718661998,0.5152814718661998,0.653665428844587,0.653665428844587,0.653665428844587,4842,4842,0,umap,exact_dedup_clean
MCLD-11,M_new,22,birch,100,60,0.8864105741429161,1.0,0.0,0.8864105741429161,0.26193205193474434,0.26193205193474434,0.6587422244081084,0.6587422244081084,0.651604630966306,0.651604630966306,0.8955432351395562,0.8955432351395562,0.8955432351395562,0.5209830357866893,0.5209830357866893,0.5209830357866893,0.6587422244081084,0.6587422244081084,0.6587422244081084,4842,4842,0,umap,exact_dedup_clean
MCLD-11,M_new,22,agg,100,60,0.8923998347790171,1.0,0.0,0.8923998347790171,0.263264513364432,0.263264513364432,0.6591288719946397,0.6591288719946397,0.6519763367672347,0.6519763367672347,0.8944341423310441,0.8944341423310441,0.8944341423310441,0.5218436753624119,0.5218436753624119,0.5218436753624119,0.6591288719946395,0.6591288719946395,0.6591288719946395,4842,4842,0,umap,exact_dedup_clean
MCLD-11,M_new,22,kmeans_distance_reject,100,60,0.9102672292545709,0.7342007434944238,0.26579925650557623,0.6683188764973151,0.2401757549837789,0.26605476947528905,0.6536654288445871,0.6734339357424228,0.6464742519773994,0.6641414523835427,0.9125008527821704,0.8936691566760476,0.9125008527821704,0.5336282038810828,0.5152814718661998,0.5336282038810828,0.6734339357424228,0.653665428844587,0.6734339357424228,4842,3555,1287,umap,exact_dedup_clean
MCLD-11,M_new,33,all3,100,60,0.8945005611672279,0.7360594795539033,0.2639405204460967,0.6584056175134242,0.24279457418290565,0.2782718170235733,0.6567167516703265,0.6730850510424281,0.6495793879138455,0.6643808453246128,0.9023656033345286,0.8976324158204487,0.9023656033345286,0.5367126421624547,0.5177561270199762,0.5367126421624547,0.673085051042428,0.6567167516703265,0.673085051042428,4842,3564,1278,umap,exact_dedup_clean
MCLD-11,M_new,33,any2,100,60,0.8940953981928976,0.9828583230070219,0.01714167699297811,0.8787691036761669,0.24279457418290565,0.2494561272640969,0.6567167516703265,0.6607139772470154,0.6495793879138455,0.6536583224810864,0.9001651170602682,0.8976324158204487,0.9001651170602682,0.5218876714724883,0.5177561270199762,0.5218876714724883,0.6607139772470153,0.6567167516703265,0.6607139772470153,4842,4759,83,umap,exact_dedup_clean
MCLD-11,M_new,33,kmeans,100,60,0.8905410987195373,1.0,0.0,0.8905410987195373,0.24279457418290565,0.24279457418290565,0.6567167516703265,0.6567167516703265,0.6495793879138455,0.6495793879138455,0.8976324158204487,0.8976324158204487,0.8976324158204487,0.5177561270199762,0.5177561270199762,0.5177561270199762,0.6567167516703265,0.6567167516703265,0.6567167516703265,4842,4842,0,umap,exact_dedup_clean
MCLD-11,M_new,33,birch,100,60,0.8915737298636927,1.0,0.0,0.8915737298636927,0.26669373298188026,0.26669373298188026,0.6607174552566952,0.6607174552566952,0.6536217942635892,0.6536217942635892,0.8984447211564519,0.8984447211564519,0.8984447211564519,0.5224720523072838,0.5224720523072838,0.5224720523072838,0.6607174552566951,0.6607174552566951,0.6607174552566951,4842,4842,0,umap,exact_dedup_clean
MCLD-11,M_new,33,agg,100,60,0.8888888888888888,1.0,0.0,0.8888888888888888,0.24978410065227385,0.24978410065227385,0.6567891786029307,0.6567891786029307,0.6496400399553367,0.6496400399553367,0.8959188520495569,0.8959188520495569,0.8959188520495569,0.5184181942135724,0.5184181942135724,0.5184181942135724,0.6567891786029308,0.6567891786029308,0.6567891786029308,4842,4842,0,umap,exact_dedup_clean
MCLD-11,M_new,33,kmeans_distance_reject,100,60,0.9110549943883276,0.7360594795539033,0.2639405204460967,0.6705906650144569,0.24279457418290565,0.25740517608770724,0.6567167516703265,0.6714186439942478,0.6495793879138455,0.6619197887782067,0.9149358204711232,0.8976324158204487,0.9149358204711232,0.5302804425737623,0.5177561270199762,0.5302804425737623,0.6714186439942478,0.6567167516703265,0.6714186439942478,4842,3564,1278,umap,exact_dedup_clean
MCLD-11,M_new,44,all3,100,60,0.8996719518862767,0.7554729450640231,0.2445270549359769,0.6796778190830235,0.24437440752217104,0.2747085796918426,0.6553801356025264,0.672404858113299,0.6482085560772282,0.6639108936059781,0.9047123816315272,0.8948251085496028,0.9047123816315272,0.5350240552949415,0.5170290661356046,0.5350240552949415,0.6724048581132991,0.6553801356025264,0.6724048581132991,4842,3658,1184,umap,exact_dedup_clean
MCLD-11,M_new,44,any2,100,60,0.8948370715192552,0.9760429574555969,0.023957042544403142,0.8733994217265593,0.24437440752217104,0.2467635167669655,0.6553801356025264,0.6581312111597426,0.6482085560772282,0.6508212040127146,0.900131328776515,0.8948251085496028,0.900131328776515,0.5186833122240511,0.5170290661356046,0.5186833122240511,0.6581312111597427,0.6553801356025264,0.6581312111597427,4842,4726,116,umap,exact_dedup_clean
MCLD-11,M_new,44,kmeans,100,60,0.8855844692275919,1.0,0.0,0.8855844692275919,0.24437440752217104,0.24437440752217104,0.6553801356025264,0.6553801356025264,0.6482085560772282,0.6482085560772282,0.8948251085496028,0.8948251085496028,0.8948251085496028,0.5170290661356046,0.5170290661356046,0.5170290661356046,0.6553801356025264,0.6553801356025264,0.6553801356025264,4842,4842,0,umap,exact_dedup_clean
MCLD-11,M_new,44,birch,100,60,0.8940520446096655,1.0,0.0,0.8940520446096655,0.2641614882620565,0.2641614882620565,0.6611775934818566,0.6611775934818566,0.6541009280397774,0.6541009280397774,0.9002129279216624,0.9002129279216624,0.9002129279216624,0.5224503183096816,0.5224503183096816,0.5224503183096816,0.6611775934818566,0.6611775934818566,0.6611775934818566,4842,4842,0,umap,exact_dedup_clean
MCLD-11,M_new,44,agg,100,60,0.8940520446096655,1.0,0.0,0.8940520446096655,0.24921410366305435,0.24921410366305435,0.6580800563811691,0.6580800563811691,0.6509574434319012,0.6509574434319012,0.8980103619778605,0.8980103619778605,0.8980103619778605,0.5193264697190794,0.5193264697190794,0.5193264697190794,0.6580800563811691,0.6580800563811691,0.6580800563811691,4842,4842,0,umap,exact_dedup_clean
MCLD-11,M_new,44,kmeans_distance_reject,100,60,0.9065062875888464,0.7554729450640231,0.2445270549359769,0.6848409748038001,0.24437440752217104,0.25389463889666153,0.6553801356025264,0.6660530754192273,0.6482085560772282,0.6567316697115347,0.9083580336520678,0.8948251085496028,0.9083580336520678,0.5257965765498752,0.5170290661356046,0.5257965765498752,0.6660530754192272,0.6553801356025264,0.6660530754192272,4842,3658,1184,umap,exact_dedup_clean
MCLD-11,M_new,55,all3,100,60,0.9030110017371163,0.7133415943824866,0.28665840561751343,0.6441553077240809,0.2472534203022388,0.3078422584228981,0.6552787593345331,0.6881110750871899,0.6481247294801155,0.680288138707148,0.9057270849198856,0.8960331858386521,0.9057270849198856,0.5548089813798867,0.5165006268223475,0.5548089813798867,0.6881110750871899,0.6552787593345332,0.6881110750871899,4842,3454,1388,umap,exact_dedup_clean
MCLD-11,M_new,55,any2,100,60,0.8937580162462591,0.9661296984717059,0.033870301528294094,0.8634861627426683,0.2472534203022388,0.2490589591523299,0.6552787593345331,0.6567079548307585,0.6481247294801155,0.649326983978007,0.8970477327605872,0.8960331858386521,0.8970477327605872,0.5179399074016385,0.5165006268223475,0.5179399074016385,0.6567079548307586,0.6552787593345332,0.6567079548307586,4842,4678,164,umap,exact_dedup_clean
MCLD-11,M_new,55,kmeans,100,60,0.8913672036348617,1.0,0.0,0.8913672036348617,0.2472534203022388,0.2472534203022388,0.6552787593345331,0.6552787593345331,0.6481247294801155,0.6481247294801155,0.8960331858386521,0.8960331858386521,0.8960331858386521,0.5165006268223475,0.5165006268223475,0.5165006268223475,0.6552787593345332,0.6552787593345332,0.6552787593345332,4842,4842,0,umap,exact_dedup_clean
MCLD-11,M_new,55,birch,100,60,0.8952912019826518,1.0,0.0,0.8952912019826518,0.2651552119557451,0.2651552119557451,0.6601799638219747,0.6601799638219747,0.6530739632623411,0.6530739632623411,0.8982405692464258,0.8982405692464258,0.8982405692464258,0.5218690605334404,0.5218690605334404,0.5218690605334404,0.6601799638219747,0.6601799638219747,0.6601799638219747,4842,4842,0,umap,exact_dedup_clean
MCLD-11,M_new,55,agg,100,60,0.895910780669145,1.0,0.0,0.895910780669145,0.2493300935729436,0.2493300935729436,0.6579919002114232,0.6579919002114232,0.6508680728134664,0.6508680728134664,0.8978031249390538,0.8978031249390538,0.8978031249390538,0.5192859815520856,0.5192859815520856,0.5192859815520856,0.6579919002114232,0.6579919002114232,0.6579919002114232,4842,4842,0,umap,exact_dedup_clean
MCLD-11,M_new,55,kmeans_distance_reject,100,60,0.9044585987261148,0.7133415943824866,0.28665840561751343,0.6451879388682362,0.2472534203022388,0.2601887261837731,0.6552787593345331,0.6681854161298186,0.6481247294801155,0.6584069811537602,0.9073314312666764,0.8960331858386521,0.9073314312666764,0.5288072886827608,0.5165006268223475,0.5288072886827608,0.6681854161298186,0.6552787593345332,0.6681854161298186,4842,3454,1388,umap,exact_dedup_clean
DFLD-BR-4,G_new,11,all3,100,60,0.998788857488898,0.6640750670241287,0.3359249329758713,0.6632707774798927,0.09666995160252992,0.11700574206135962,0.4982351404961824,0.5131086190012584,0.4936502513819733,0.5070101008922209,0.9957107086316616,0.9970028990305676,0.9957107086316616,0.34560192351130964,0.3320976226945576,0.34560192351130964,0.5131086190012584,0.4982351404961824,0.5131086190012584,3730,2477,1253,umap,exact_dedup_clean
DFLD-BR-4,G_new,11,any2,100,60,0.9991558806978053,0.9528150134048258,0.04718498659517426,0.9520107238605898,0.09666995160252992,0.09699888408666743,0.4982351404961824,0.4985336252478604,0.4936502513819733,0.4937165611701758,0.9968561617942134,0.9970028990305676,0.9968561617942134,0.3323792110879443,0.3320976226945576,0.3323792110879443,0.4985336252478604,0.4982351404961824,0.4985336252478604,3730,3554,176,umap,exact_dedup_clean
DFLD-BR-4,G_new,11,kmeans,100,60,0.999195710455764,1.0,0.0,0.999195710455764,0.09666995160252992,0.09666995160252992,0.4982351404961824,0.4982351404961824,0.4936502513819733,0.4936502513819733,0.9970028990305676,0.9970028990305676,0.9970028990305676,0.3320976226945576,0.3320976226945576,0.3320976226945576,0.4982351404961824,0.4982351404961824,0.4982351404961824,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,11,birch,100,60,0.999195710455764,1.0,0.0,0.999195710455764,0.10815972125396307,0.10815972125396307,0.5045000355278141,0.5045000355278141,0.49988937728990895,0.49988937728990895,0.9970256561652198,0.9970256561652198,0.9970256561652198,0.3376852390319866,0.3376852390319866,0.3376852390319866,0.504500035527814,0.504500035527814,0.504500035527814,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,11,agg,100,60,0.999195710455764,1.0,0.0,0.999195710455764,0.10117879051987104,0.10117879051987104,0.5005011331669145,0.5005011331669145,0.4959115379892203,0.4959115379892203,0.9970902683641442,0.9970902683641442,0.9970902683641442,0.3341043653652093,0.3341043653652093,0.3341043653652093,0.5005011331669145,0.5005011331669145,0.5005011331669145,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,11,kmeans_distance_reject,100,60,0.9995962858296328,0.6640750670241287,0.3359249329758713,0.6638069705093834,0.09666995160252992,0.09670571186735608,0.4982351404961824,0.4974636223375874,0.4936502513819733,0.4903370610085757,0.9985451215440084,0.9970028990305676,0.9985451215440084,0.3312423681717752,0.3320976226945576,0.3312423681717752,0.4974636223375874,0.4982351404961824,0.4974636223375874,3730,2477,1253,umap,exact_dedup_clean
DFLD-BR-4,G_new,22,all3,100,60,0.9987567343555741,0.646916890080429,0.35308310991957104,0.646112600536193,0.09944697639354724,0.11440601897877554,0.4986575751000588,0.5090052859356174,0.4940625943897432,0.5025844205059934,0.9958679435072072,0.9952103682012076,0.9958679435072072,0.3418706317723478,0.3326729080026297,0.3418706317723478,0.5090052859356174,0.4986575751000588,0.5090052859356174,3730,2413,1317,umap,exact_dedup_clean
DFLD-BR-4,G_new,22,any2,100,60,0.9985831680362708,0.9461126005361931,0.05388739946380697,0.9447721179624664,0.09944697639354724,0.09932658760869822,0.4986575751000588,0.4993045746229002,0.4940625943897432,0.4944453537088922,0.9949479972015964,0.9952103682012076,0.9949479972015964,0.33327850940392056,0.3326729080026297,0.33327850940392056,0.4993045746229002,0.4986575751000588,0.4993045746229002,3730,3529,201,umap,exact_dedup_clean
DFLD-BR-4,G_new,22,kmeans,100,60,0.9986595174262736,1.0,0.0,0.9986595174262736,0.09944697639354724,0.09944697639354724,0.4986575751000588,0.4986575751000588,0.4940625943897432,0.4940625943897432,0.9952103682012076,0.9952103682012076,0.9952103682012076,0.3326729080026297,0.3326729080026297,0.3326729080026297,0.4986575751000588,0.4986575751000588,0.4986575751000588,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,22,birch,100,60,0.9986595174262736,1.0,0.0,0.9986595174262736,0.10387928101875638,0.10387928101875638,0.5007855604390561,0.5007855604390561,0.4961837416368344,0.4961837416368344,0.9949135496321344,0.9949135496321344,0.9949135496321344,0.33460338516414184,0.33460338516414184,0.33460338516414184,0.5007855604390561,0.5007855604390561,0.5007855604390561,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,22,agg,100,60,0.9986595174262736,1.0,0.0,0.9986595174262736,0.10212275804301396,0.10212275804301396,0.5004444292383153,0.5004444292383153,0.4958389253881586,0.4958389253881586,0.9951270095472956,0.9951270095472956,0.9951270095472956,0.33427477692674223,0.33427477692674223,0.33427477692674223,0.5004444292383153,0.5004444292383153,0.5004444292383153,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,22,kmeans_distance_reject,100,60,1.0,0.646916890080429,0.35308310991957104,0.646916890080429,0.09944697639354724,0.100411334446181,0.4986575751000588,0.5023406947596158,0.4940625943897432,0.4951259572147574,1.0,0.9952103682012076,1.0,0.33541720269883873,0.3326729080026297,0.33541720269883873,0.5023406947596161,0.4986575751000588,0.5023406947596161,3730,2413,1317,umap,exact_dedup_clean
DFLD-BR-4,G_new,33,all3,100,60,0.9987135506003432,0.6252010723860589,0.37479892761394107,0.6243967828418231,0.09790396514338877,0.11947482208321672,0.4987936924898732,0.5154915983030969,0.4942080607354692,0.509466151313116,0.9953073727158948,0.996998458573678,0.9953073727158948,0.3478167835430293,0.3325946161416259,0.3478167835430293,0.5154915983030968,0.4987936924898733,0.5154915983030968,3730,2332,1398,umap,exact_dedup_clean
DFLD-BR-4,G_new,33,any2,100,60,0.9991445680068436,0.9402144772117963,0.05978552278820375,0.9394101876675603,0.09790396514338877,0.0953862098847531,0.4987936924898732,0.4961151790732747,0.4942080607354692,0.4911995566167819,0.9967977999784928,0.996998458573678,0.9967977999784928,0.33023905497498285,0.3325946161416259,0.33023905497498285,0.4961151790732747,0.4987936924898733,0.4961151790732747,3730,3507,223,umap,exact_dedup_clean
DFLD-BR-4,G_new,33,kmeans,100,60,0.999195710455764,1.0,0.0,0.999195710455764,0.09790396514338877,0.09790396514338877,0.4987936924898732,0.4987936924898732,0.4942080607354692,0.4942080607354692,0.996998458573678,0.996998458573678,0.996998458573678,0.3325946161416259,0.3325946161416259,0.3325946161416259,0.4987936924898733,0.4987936924898733,0.4987936924898733,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,33,birch,100,60,0.999195710455764,1.0,0.0,0.999195710455764,0.10268064427709472,0.10268064427709472,0.5012854596400822,0.5012854596400822,0.4966857902865178,0.4966857902865178,0.9969311794149396,0.9969311794149396,0.9969311794149396,0.33482167972304866,0.33482167972304866,0.33482167972304866,0.5012854596400823,0.5012854596400823,0.5012854596400823,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,33,agg,100,60,0.999195710455764,1.0,0.0,0.999195710455764,0.10267282802998162,0.10267282802998162,0.5015796292263901,0.5015796292263901,0.4969778434219662,0.4969778434219662,0.9968325185659508,0.9968325185659508,0.9968325185659508,0.3350953520582789,0.3350953520582789,0.3350953520582789,0.5015796292263901,0.5015796292263901,0.5015796292263901,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,33,kmeans_distance_reject,100,60,0.9991423670668954,0.6252010723860589,0.37479892761394107,0.6246648793565683,0.09790396514338877,0.09368375471997664,0.4987936924898732,0.4939661196333129,0.4942080607354692,0.4863048742818572,0.9971985556214452,0.996998458573678,0.9971985556214452,0.32829387274642685,0.3325946161416259,0.32829387274642685,0.493966119633313,0.4987936924898733,0.493966119633313,3730,2332,1398,umap,exact_dedup_clean
DFLD-BR-4,G_new,44,all3,100,60,0.998762886597938,0.6501340482573726,0.34986595174262736,0.6493297587131367,0.098390237709642,0.1082687870678062,0.4981800937756102,0.502065825154013,0.49358464259457596,0.495591102891753,0.9956609278469822,0.9950067033576954,0.9956609278469822,0.33566244827080804,0.3322707225308533,0.33566244827080804,0.5020658251540131,0.4981800937756101,0.5020658251540131,3730,2425,1305,umap,exact_dedup_clean
DFLD-BR-4,G_new,44,any2,100,60,0.9986095661846496,0.9640750670241287,0.03592493297587132,0.9627345844504022,0.098390237709642,0.0979157431044999,0.4981800937756102,0.4974654019225268,0.49358464259457596,0.4926819060153066,0.9948318225294362,0.9950067033576954,0.9948318225294362,0.3316546006646828,0.3322707225308533,0.3316546006646828,0.4974654019225269,0.4981800937756101,0.4974654019225269,3730,3596,134,umap,exact_dedup_clean
DFLD-BR-4,G_new,44,kmeans,100,60,0.9986595174262736,1.0,0.0,0.9986595174262736,0.098390237709642,0.098390237709642,0.4981800937756102,0.4981800937756102,0.49358464259457596,0.49358464259457596,0.9950067033576954,0.9950067033576954,0.9950067033576954,0.3322707225308533,0.3322707225308533,0.3322707225308533,0.4981800937756101,0.4981800937756101,0.4981800937756101,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,44,birch,100,60,0.9986595174262736,1.0,0.0,0.9986595174262736,0.10621924446676237,0.10621924446676237,0.5020577642331072,0.5020577642331072,0.49745655838918607,0.49745655838918607,0.9954341553129896,0.9954341553129896,0.9954341553129896,0.335681022456857,0.335681022456857,0.335681022456857,0.5020577642331072,0.5020577642331072,0.5020577642331072,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,44,agg,100,60,0.9986595174262736,1.0,0.0,0.9986595174262736,0.09987229142080703,0.09987229142080703,0.4988658815160631,0.4988658815160631,0.4942697889631322,0.4942697889631322,0.9950894510633054,0.9950894510633054,0.9950894510633054,0.33287188493050035,0.33287188493050035,0.33287188493050035,0.498865881516063,0.498865881516063,0.498865881516063,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,44,kmeans_distance_reject,100,60,1.0,0.6501340482573726,0.34986595174262736,0.6501340482573726,0.098390237709642,0.0979416894338951,0.4981800937756102,0.5007002569121157,0.49358464259457596,0.4935111530773857,1.0,0.9950067033576954,1.0,0.3339560746411509,0.3322707225308533,0.3339560746411509,0.5007002569121158,0.4981800937756101,0.5007002569121158,3730,2425,1305,umap,exact_dedup_clean
DFLD-BR-4,G_new,55,all3,100,60,0.9983086680761101,0.6340482573726541,0.36595174262734587,0.6329758713136729,0.09832262238995884,0.11462486960680116,0.4985485062371194,0.5095142718868169,0.4939489081778169,0.503031704820288,0.9940996430110332,0.9952290173429228,0.9940996430110332,0.3425394529259649,0.33257374559170705,0.3425394529259649,0.5095142718868167,0.4985485062371194,0.5095142718868167,3730,2365,1365,umap,exact_dedup_clean
DFLD-BR-4,G_new,55,any2,100,60,0.998558246828143,0.9297587131367292,0.07024128686327077,0.9284182305630028,0.09832262238995884,0.09871393078771036,0.4985485062371194,0.497998329120604,0.4939489081778169,0.4930193242312122,0.9949708405980486,0.9952290173429228,0.9949708405980486,0.3321130225569575,0.33257374559170705,0.3321130225569575,0.4979983291206041,0.4985485062371194,0.4979983291206041,3730,3468,262,umap,exact_dedup_clean
DFLD-BR-4,G_new,55,kmeans,100,60,0.9986595174262736,1.0,0.0,0.9986595174262736,0.09832262238995884,0.09832262238995884,0.4985485062371194,0.4985485062371194,0.4939489081778169,0.4939489081778169,0.9952290173429228,0.9952290173429228,0.9952290173429228,0.33257374559170705,0.33257374559170705,0.33257374559170705,0.4985485062371194,0.4985485062371194,0.4985485062371194,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,55,birch,100,60,0.9986595174262736,1.0,0.0,0.9986595174262736,0.10503894832112537,0.10503894832112537,0.5018705974442539,0.5018705974442539,0.4972578633111687,0.4972578633111687,0.995075009839993,0.995075009839993,0.995075009839993,0.33555452170401856,0.33555452170401856,0.33555452170401856,0.5018705974442539,0.5018705974442539,0.5018705974442539,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,55,agg,100,60,0.9986595174262736,1.0,0.0,0.9986595174262736,0.10105748522479374,0.10105748522479374,0.4997809995133412,0.4997809995133412,0.4951768648900751,0.4951768648900751,0.9951033850126202,0.9951033850126202,0.9951033850126202,0.3336856985570661,0.3336856985570661,0.3336856985570661,0.4997809995133413,0.4997809995133413,0.4997809995133413,3730,3730,0,umap,exact_dedup_clean
DFLD-BR-4,G_new,55,kmeans_distance_reject,100,60,0.9995771670190274,0.6340482573726541,0.36595174262734587,0.6337801608579089,0.09832262238995884,0.0948055751224906,0.4985485062371194,0.4958912195377673,0.4939489081778169,0.4883845423427381,0.998606058080458,0.9952290173429228,0.998606058080458,0.3298428584409576,0.33257374559170705,0.3298428584409576,0.4958912195377673,0.4985485062371194,0.4958912195377673,3730,2365,1365,umap,exact_dedup_clean
