dataset,duplicate_group_id,kept_file,removed_file,sha256
M_new,59,6_374.jpg,6_9.jpg,77b7027c8586ef8ea8ac514d03891cdf872c1a51cfff8f091b474c36bb2319d8
M_new,60,7_145.jpg,7_344.jpg,77dcd654aac5107bef2acc14ae507c810e8f62e4221f3f4cc8f9dc0aaceba064
M_new,61,6_191.jpg,6_221.jpg,788ce17ab5b4ff92beaba61890394d2b86545eafd4c799a9bc984808281cfca9
M_new,62,6_209.jpg,6_244.jpg,78e1fd4a629f7a7fbfeee0f7d8d3d42224306de8bccb182fcf6d28195c984bf9
M_new,63,6_194.jpg,6_228.jpg,7f259255a89e105295410a9422a569e23d4e04bc9a4920dcc1ba2caef80e9774
M_new,64,6_361.jpg,6_394.jpg,804f084bfabc74aa6af28b9c26a329404c4706cd354a16c430683568c54a09eb
M_new,65,6_258.jpg,6_393.jpg,80524755c3a79623fc6281282692bf965f828b356f029054e9e5b5970d5e4ef1
M_new,66,6_22.jpg,6_392.jpg,83b6ea4a229249502b962a42d4db8511e366c0a3929d9e0c88a1bf1f4297846b
M_new,67,7_303.jpg,7_310.jpg,858b4f7a780c9a27bef809a8e2cae42fd3fd8d92b01300ae6a227b1ab255c131
M_new,68,6_363.jpg,6_396.jpg,878733e7e1a74ccfbc72cd349f78aa6cdeec2ff55ac64ab5ae64fb14d74c634b
M_new,69,6_260.jpg,6_398.jpg,87bc71a8f20c9c6ec8769814cb3e979dd7a06fff75fa9920baa36d87aae83b35
M_new,70,6_324.jpg,6_332.jpg,88aab13144c83e44cb0882725284e93f18b48503960b459e0be5866e558a3ee4
M_new,71,2_201.jpg,3_114.jpg,8a3c934608602f5b697fd8a05cd75f6e077da9930d88d612aa2e6b59ab44fd66
M_new,72,7_187.jpg,7_274.jpg,8a73cdb1edb7e131924fabe2a32e433b1f7da5ac783b36d8cc8394617acf0b6e
M_new,73,7_171.jpg,7_271.jpg,8cddfc3faf3b34a30d997fc22099cc0af5b8927dfdf1686e41a1487de26101a8
M_new,74,7_190.jpg,7_243.jpg,8e6413f7ab329747ef1716aad028d233f873595a497951ff003dd20b72dacc15
M_new,75,6_10.jpg,6_378.jpg,90edc39e4d08c6296e56a1f765fdfdae06049aca7341b4ef5cdabe66122f3f5e
M_new,76,9_300.jpg,9_311.jpg,925c6a4a812377a16343d981a943c3705053ebcb88bca5ee8b770abc8d72fd8a
M_new,77,6_17.jpg,6_385.jpg,92e81d0fc3568eb16dd42301c6b14c8194988f5feafb0a62a96d97ef9c77d404
M_new,78,6_195.jpg,6_229.jpg,9349f4e7569fff426dae7a75ef00bac0468aec8c72ea4fbe4390f878b355413f
M_new,79,7_151.jpg,7_158.jpg,94aa51a6f254456ad8a3f65529a030f0d2b665e950827aea73f4a2428346aea2
M_new,80,6_201.jpg,6_236.jpg,96a9129a6f64e3b9079a80ee1fca68640b584fbaaa37058c1933c2ba410c5b35
M_new,81,6_268.jpg,6_360.jpg,9c327d8542bee5d468e6e045bddd736f181528baef1e803002a7275d5598182d
M_new,82,7_104.jpg,7_108.jpg,9db7975b315ff462b9013a40cb1ff293eb0c4de5c6ea5226a1749bcf2b95fbe9
M_new,83,7_194.jpg,7_199.jpg,a21a7e7423e7685964a67c408c8759bdab7e79e98b3c0d73a527312c4c2b55e7
M_new,84,7_305.jpg,7_311.jpg,a64dc231604f851b424367445f349d79136211fd87c73566aa054f7a31cb53d0
M_new,85,2_211.jpg,2_245.jpg,a862d12faaa083de11ac467463beb28ed23f234b7d4393d4addcd266708119a7
M_new,86,6_215.jpg,6_222.jpg,a92c27e411adf8c05569d458e16cf08f1d45e7902cc36cfab4641f04029dc796
M_new,87,6_365.jpg,6_399.jpg,ab1a33a59418ecba6bc3e6a3c916f0284add73d552939b1cb2745bb3dd86d211
M_new,88,7_241.jpg,7_99.jpg,adac3dc7361aab40cb96438c1a771de64644208e606d86d23ec6cc05f4d34824
M_new,89,7_156.jpg,7_287.jpg,aedce62e7bfee63427a5c1dfd9fb3291c232aef965e349eba1b8a3c78b9bbf6c
M_new,90,6_19.jpg,6_388.jpg,b2024f2a329be6e40f810d8256dbe4cb5b0398d05d9a22253bce772cfc74ef04
M_new,91,6_262.jpg,6_3.jpg,b3e8338ae9bf7511d50c3cdfaef2855f42788aea700cf548873a0204a6530fc1
M_new,92,7_147.jpg,7_24.jpg,b7677b36e4b09c9bcdd63bcd5f3bb07993820de57dc5050117804bf56da84920
M_new,93,6_207.jpg,6_242.jpg,b83ddf784829ab320eb7f08d1c2b00b6b54a4e1bc55a6f5fab2eacb0d2124d14
M_new,94,7_285.jpg,7_319.jpg,b8da2383766ee33a302f835494c9cfab1f8197d60f2b1b0e104daa7e608df9e0
M_new,95,2_203.jpg,3_117.jpg,b96473f6eb1d565ba262f975ac7c4ad30b451afb82d083e259637265970f178a
M_new,96,6_226.jpg,6_327.jpg,b9f2dc40d0ff4170d1b3fd578ef483d389a9b9e3bc9dc2e3b2f4e7b64113bcd2
M_new,97,7_195.jpg,7_202.jpg,ba6780b2aecedd4941b1a875075de862bbfb97226346b89300b341590789fc9e
M_new,98,7_332.jpg,7_350.jpg,be1cdbd94eccc63803d240f4e271b8fa3d255eef48a1506c18f48ae0643096f8
M_new,99,6_261.jpg,6_400.jpg,bf4b1c8a214f3d50345b919f6c181628152218fd234f7f36b9d6023f2733f5e6
M_new,100,6_267.jpg,6_380.jpg,bfd5fa5232c699cfa1e498c338cd06a679cce65fd21469752cb671deabbba3d7
